Points, URL
2,https://lambda.grofers.com/ansible-at-grofers-part-3-managing-ec2-instances-887567124257
2,https://infrequently.org/2018/06/effective-standards-work-part-1-the-lay-of-the-land/
2,https://benmccormick.org/2018/01/07/large-improvements-small-team/
2,https://oleb.net/blog/2018/05/how-i-do-analytics/
2,https://evilmartians.com/chronicles/optimizing-react-virtual-dom-explained
2,https://samsaffron.com/archive/2018/06/13/ruby-x27-s-external-malloc-problem
2,https://www.pluralsight.com/guides/big-data/redis-as-a-dynamic-interconnecting-datastore
2,https://meowni.ca/posts/rl-with-otters/
2,https://drivy.engineering/highlights-from-dotjs/
2,https://medium.com/myntra-engineering/my-journey-with-golang-web-services-4d922a8c9897
2,https://8thlight.com/blog/uncle-bob/2013/02/10/ThePrinciplesOfCraftsmanship.html
2,https://code.blender.org/2018/01/outliner-improvements-in-blender-2-8/
2,https://medium.com/build-addepar/ember-cli-addon-docs-shared-documentation-for-the-ember-ecosystem-6f29aa0cee87
2,https://www.thoughtworks.com/insights/blog/connected-things-not-devices
2,https://codewithstyle.info/building-an-interpreter-with-discriminated-unions/
2,https://medium.com/@steve.yegge/get-that-job-at-grab-eea6de1d8421
2,https://vladmihalcea.com/immutable-entity-jpa-hibernate/
2,https://www.codelitt.com/blog/my-first-10-minutes-on-a-server-primer-for-securing-ubuntu/
2,https://davidwalsh.name/impostor-syndrome
2,https://oleb.net/blog/2018/06/enumerating-enum-cases/
2,https://medium.com/zendesk-engineering/improving-gender-diversity-in-engineering-c352409918e4
2,https://www.sciencenews.org/article/how-ravens-caused-ligo-data-glitch?tgt=nr
2,https://samsaffron.com/archive/2018/06/01/an-analysis-of-memory-bloat-in-active-record-5-2
2,https://medium.com/strava-engineering/time-to-learn-react-e207ca12ad57
2,https://www.pluralsight.com/guides/front-end-javascript/building-a-serverless-web-app-on-aws-services
2,https://devs.mailchimp.com/blog/a-good-api-shouldnt-need-an-sdk/
2,https://benmccormick.org/2018/03/27/cs-basics-boolean/
2,https://blogs.msdn.microsoft.com/pythonengineering/2018/02/15/visual-studio-code-is-now-shipping-with-anaconda/
2,https://www.zillow.com/engineering/debugging-production-event-logging/
2,https://www.pubnub.com/blog/realtime-highscores-leaderboards-in-unity/?devrel_hn=jordan
2,https://www.pluralsight.com/guides/android/boost-android-development-skills-to-produce-quality-apps
2,https://making.pusher.com/alternatives-to-sum-types-in-go/
2,https://blog.evantahler.com/goodbye-scoreboard-guru-40daaaf18c0d
2,https://bjornjohansen.no/www-or-not
2,https://oleb.net/blog/2018/03/making-illegal-states-unrepresentable/
2,https://benmccormick.org/2018/06/05/es6-the-bad-parts/
2,https://evilmartians.com/chronicles
2,https://developer.okta.com/blog/2018/06/07/static-sites-vs-cms
2,https://engineering.squarespace.com/blog/2018/building-on-solid-ground-getting-postgres-foundations-right-with-pgbedrock
2,https://adambard.com/blog/reason-vs-elm-vs-typescript/
2,https://engineering.mongodb.com/post/considering-the-community-effects-of-introducing-an-official-golang-mongodb-driver
2,https://www.raywenderlich.com/188105/introduction-to-the-new-unity-2d-tilemap-system
2,https://vladmihalcea.com/jdbc-driver-connection-url-strings/
1,https://engineering.foursquare.com/phones-lambdas-and-the-joy-of-snap-to-place-technology-2875244100dd
1,https://lambda.grofers.com/show-and-tell-s02e01-10cbb9b349a5
1,https://codewithstyle.info/advanced-functional-programming-typescript-monads-generators/
1,https://useyourloaf.com/blog/wwdc-2018-viewing-guide/
1,https://buildingvts.com/testing-presentational-components-36fb035f46ee
1,https://medium.com/@kirill_shevch/how-to-make-simple-background-jobs-processing-in-rails-with-sucker-punch-9e7128f4db13
1,https://tympanus.net/codrops/2016/05/03/animated-heat-distortion-effects-webgl/
1,https://blog.discordapp.com/the-four-values-of-working-at-discord-90d5b5102cbc
1,https://useyourloaf.com/blog/masked-and-animated-corners/
1,http://rhodesmill.org/brandon/2012/one-sentence-per-line/
1,https://oleb.net/blog/2017/12/swift-imports-fixed-size-c-arrays-as-tuples/
1,https://techblog.appnexus.com/conducting-an-internal-data-science-contest-at-appnexus-e936bdfded8a
1,http://akaptur.com/blog/2013/10/31/python-puzzle-solutions/
1,https://heap.engineering/how-we-write-front-end-code
1,http://iansommerville.com/systems-software-and-technology/what-should-we-teach-in-software-engineering-courses/
1,https://useyourloaf.com/blog/creating-custom-xcode-project-templates/
1,https://blogs.msdn.microsoft.com/pythonengineering/2018/02/01/python-in-visual-studio-code-jan-2018-release/
1,https://meowni.ca/posts/ruby-eh/
1,http://code.hootsuite.com/the-universal-polling-system/
1,https://build.affinity.co/build-a-staging-site-in-15-minutes-cb56b54688da
1,https://engineering.shopify.com/blogs/engineering/future-proofing-our-cloud-storage-usage
1,https://codeblog.jonskeet.uk/2012/11/24/stack-overflow-question-checklist/
1,https://lambda.grofers.com/securing-aws-access-keys-a083ae4a5572
1,https://sites.google.com/site/steveyegge/google-secret-weapon
1,https://medium.com/@steve.yegge/google-doesnt-necessarily-need-innovation-95cea96d0eeb
1,http://blog.rtwilson.com/roadside-leafiness-from-space-part-2/
1,https://blog.fedecarg.com/
1,https://blog.bramp.net/post/2018/01/16/measuring-percentile-latency/
1,https://blog.discordapp.com/how-discord-renders-rich-messages-on-the-android-app-67b0e5d56fbe
1,https://meowni.ca/posts/web-components-with-otters/
1,https://blog.twitter.com/engineering/en_us/topics/infrastructure/2018/a-new-collaboration-with-google-cloud.html
1,https://www.thoughtworks.com/insights/blog/dividing-frontend-backend-antipattern
1,https://techblog.commercetools.com/web-security-for-single-page-applications-great-impact-with-little-effort-a7a506cec20b
1,https://allegro.tech/2018/04/intuition-engineering-at-allegro-with-phobos.html
1,https://joearms.github.io/published/2017-12-18-Calling-Elixir-From-Erlang.html
1,https://oleb.net/blog/2018/03/temp-file-helper/
1,https://heap.engineering/decrypting-pgbouncers-diagnostic-information/
1,https://backtrace.io/blog/compile-once-debug-twice-picking-a-compiler-for-debuggability-1of3/
1,https://joearms.github.io/published/2016-08-08-Draft-Payment-System-in-Erlang.html
1,https://buildingvts.com/launch-multiple-ios-simulators-on-a-single-compile-985fd2ad5eb1
1,https://allegro.tech/2018/03/psychological-needs-at-work.html
1,https://eviltrout.com/2018/05/22/candles-programming-archetypes.html
1,https://medium.com/zendesk-engineering/composable-go-a0d9e65a85e
1,https://blog.graph.cool/graphql-directive-permissions-authorization-made-easy-54c076b5368e
1,https://glebbahmutov.com/blog/renovate-app/
1,https://www.wefearchange.org/2010/06/import-this-and-zen-of-python.html
1,https://philipwalton.com/articles/responsive-components-a-solution-to-the-container-queries-problem/
1,https://developer.okta.com/blog/2018/03/30/everything-you-need-to-know-about-the-twelve-factor-app
1,https://allegro.tech/2018/05/a-comedy-of-errors-debugging-java-memory-leaks.html
1,https://codewithstyle.info/advanced-functional-programming-in-typescript-maybe-monad/
1,https://medium.com/@elbrujohalcon/soft-around-the-globe-863021aab824
1,https://kinvolk.io/blog/2018/04/towards-unprivileged-container-builds/
1,https://wyeworks.com/blog/2018/1/8/how-to-quickly-deploy-a-vuejs-app-to-heroku/
1,https://www.thoughtworks.com/insights/blog/choosing-right-mobile-developments-tools-part-one
1,https://tomassetti.me/interview-to-pedro-j-molina-on-dsls/
1,https://tech.ticketmaster.com/2015/06/30/what-ticketmaster-is-doing-about-technical-debt/
1,http://mishadoff.com/blog/java-magic-part-5-securitymanager/
1,https://benmccormick.org/2018/03/21/cs-basics-variables/
1,https://deezer.io/visualize-your-music-dna-with-data-b1f1b6631b98
1,https://www.raywenderlich.com/187826/whats-new-in-swift-4-1
1,http://engineering.remind.com/redshift-performance-intermix/
1,https://philipwalton.com/articles/what-no-one-told-you-about-z-index/
1,https://samsaffron.com/archive/2018/01/18/my-production-ruby-on-rails-cpu-is-at-100-now-what
1,https://blog.twitter.com/engineering/en_us/topics/infrastructure/2018/Smart-Auto-Cropping-of-Images.html
1,https://blog.graph.cool/graphql-server-basics-demystifying-the-info-argument-in-graphql-resolvers-6f26249f613a
1,https://postmarkapp.com/blog/introducing-postmark-for-ios
1,https://allegro.tech/2017/07/golang-slices-gotcha.html
1,https://vladmihalcea.com/prepersist-preupdate-embeddable-jpa-hibernate/
1,https://infrequently.org/2012/04/bedrock/
1,http://engineering.grab.com/dealing-with-the-meltdown-patch-at-grab
1,https://wyeworks.com/blog/2017/12/28/new-features-in-ruby-2-dot-5-0/
1,https://www.amitmerchant.com/pocket-avengers
1,https://adambard.com/blog/clojure-is-not-for-geniuses/
1,https://www.zynga.com/blogs/engineering/tracking-down-random-nulls-php-couchbase-extension
1,https://useyourloaf.com/blog/quick-guide-to-property-animators/
1,https://benmccormick.org/2018/04/25/the-new-hello-world/
1,https://oleb.net/blog/2018/04/swift-4-1/
1,https://making.pusher.com/golangs-real-time-gc-in-theory-and-practice/
1,https://webuild.envato.com/blog/migrating-edge-providers/
1,https://samsaffron.com/archive/2018/02/16/reducing-string-duplication-in-ruby
1,https://developers.500px.com/udp-load-balancing-with-keepalived-167382d7ad08
1,https://blog.chef.io/2018/03/14/why-why-run-mode-is-considered-harmful/
1,https://useyourloaf.com/blog/replacing-flatmap-with-compactmap/
1,https://loige.co/aws-command-line-s3-content-from-stdin-or-to-stdout/
1,https://idiosyncratic-ruby.com/66-ruby-has-character.html
1,https://oleb.net/blog/2018/06/whats-new-in-swift-4-2-playground/
1,https://backtrace.io/blog/debugging-memory-allocation/
1,https://wyeworks.com/blog/2018/1/15/automatically-managing-personal-and-work-git-configurations/
